period,org_code,parent_org,org_name,aande_attendances_type_1,aande_attendances_type_2,aande_attendances_other_aande_department,attendances_over_4hrs_type_1,attendances_over_4hrs_type_2,attendances_over_4hrs_other_department,patients_who_have_waited_4_12_hs_from_dta_to_admission,patients_who_have_waited_12plus_hrs_from_dta_to_admission,emergency_admissions_via_aande___type_1,emergency_admissions_via_aande___type_2,emergency_admissions_via_aande___other_aande_department,other_emergency_admissions,source_file,aande_attendances_booked_appointments_type_1,aande_attendances_booked_appointments_type_2,aande_attendances_booked_appointments_other_department,attendances_over_4hrs_booked_appointments_type_1,attendances_over_4hrs_booked_appointments_type_2,attendances_over_4hrs_booked_appointments_other_department,total_attendances,total_booked_attendances,total_over_4hrs,total_booked_over_4hrs,total_dta_waits,total_emergency_admissions,over_4hr_rate,booked_over_4hr_rate,admission_rate,year,month,quarter,month_sin,month_cos,lag_1,lag_3,lag_6,lag_12,rolling_mean_3,rolling_mean_6,rolling_std_3
2021-11-01,AC008,NHS ENGLAND NORTH WEST ,ROSSENDALE MINOR INJURIES UNIT,0,0,945,0,0,2,0,0,0,0,0,0,November-2021-revised-120522-CDE131.csv,0.0,0.0,0.0,0.0,0.0,0.0,945,0.0,2,0.0,0,0,0.0021164021164021,0.0,0.0,2021,11,4,-0.5000000000000004,0.8660254037844384,957.0,901.0,830.0,623.0,971.0,971.5,77.94870107962025
2021-12-01,AC008,NHS ENGLAND NORTH WEST ,ROSSENDALE MINOR INJURIES UNIT,0,0,757,0,0,0,0,0,0,0,0,0,December-2021-revised-120522-abc323.csv,0.0,0.0,0.0,0.0,0.0,0.0,757,0.0,0,0.0,0,0,0.0,0.0,0.0,2021,12,4,-2.4492935982947064e-16,1.0,945.0,1055.0,1021.0,600.0,985.6666666666666,990.6666666666666,60.34346139668591
2022-01-01,AC008,NHS ENGLAND NORTH WEST ,ROSSENDALE MINOR INJURIES UNIT,0,0,824,0,0,3,0,0,0,0,0,0,January-2022-revised-120522-bbb333.csv,0.0,0.0,0.0,0.0,0.0,0.0,824,0.0,3,0.0,0,0,0.0036407766990291,0.0,0.0,2022,1,1,0.49999999999999994,0.8660254037844387,757.0,957.0,1065.0,619.0,886.3333333333334,946.6666666666666,112.16654284292319
2022-02-01,AC008,NHS ENGLAND NORTH WEST ,ROSSENDALE MINOR INJURIES UNIT,0,0,814,0,0,0,0,0,0,0,0,0,February-2022-revised-120522-cag124.csv,0.0,0.0,0.0,0.0,0.0,0.0,814,0.0,0,0.0,0,0,0.0,0.0,0.0,2022,2,1,0.8660254037844386,0.5000000000000001,824.0,945.0,901.0,579.0,842.0,906.5,95.28378665859157
2022-03-01,AC008,NHS ENGLAND NORTH WEST ,ROSSENDALE MINOR INJURIES UNIT,0,0,1106,0,0,0,0,0,0,0,0,0,March-2022-revised-120522-cab316.csv,0.0,0.0,0.0,0.0,0.0,0.0,1106,0.0,0,0.0,0,0,0.0,0.0,0.0,2022,3,1,1.0,6.123233995736766e-17,814.0,757.0,1055.0,726.0,798.3333333333334,892.0,36.14323357605578
2022-04-01,AC008,NHS ENGLAND NORTH WEST ,ROSSENDALE MINOR INJURIES UNIT,0,0,880,0,0,0,0,0,0,0,0,0,April-2022-revised-130624-F4scP.csv,0.0,0.0,0.0,0.0,0.0,0.0,880,0.0,0,0.0,0,0,0.0,0.0,0.0,2022,4,2,0.8660254037844387,-0.4999999999999998,1106.0,824.0,957.0,905.0,914.6666666666666,900.5,165.77494784596777
2023-06-01,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,4666,0,0,0,0,0,0,0,0,0,June-2023-revised-130624-ndcvf47.csv,0.0,0.0,0.0,0.0,0.0,0.0,4666,0.0,0,0.0,0,0,0.0,0.0,0.0,2023,6,2,1.2246467991473532e-16,-1.0,4720.0,4629.0,4848.0,4146.0,4642.666666666667,4509.0,71.48659548008627
2023-07-01,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,4855,0,0,0,0,0,0,0,0,0,July-2023-revised-130624-ign340.csv,0.0,0.0,0.0,0.0,0.0,0.0,4855,0.0,0,0.0,0,0,0.0,0.0,0.0,2023,7,3,-0.4999999999999997,-0.8660254037844388,4666.0,4579.0,4144.0,4415.0,4655.0,4478.666666666667,71.14070564733072
2023-08-01,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,4704,0,0,0,0,0,0,0,0,0,August-2023-revised-130624-ndx091.csv,0.0,0.0,0.0,0.0,0.0,0.0,4704,0.0,0,0.0,0,0,0.0,0.0,0.0,2023,8,3,-0.8660254037844384,-0.5000000000000004,4855.0,4720.0,4134.0,4424.0,4747.0,4597.166666666667,97.3498844375285
2023-09-01,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,4816,0,0,0,0,0,0,0,0,0,September-2023-revised-130624-odh304.csv,0.0,0.0,0.0,0.0,0.0,0.0,4816,0.0,0,0.0,0,0,0.0,0.0,0.0,2023,9,3,-1.0,-1.8369701987210297e-16,4704.0,4666.0,4629.0,4110.0,4741.666666666667,4692.166666666667,99.97166265164091
2023-10-01,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,4614,0,0,0,0,0,0,0,0,0,October-2023-revised-130624-nbe280.csv,0.0,0.0,0.0,0.0,0.0,0.0,4614,0.0,0,0.0,0,0,0.0,0.0,0.0,2023,10,4,-0.8660254037844386,0.5000000000000001,4816.0,4855.0,4579.0,4535.0,4791.666666666667,4723.333333333333,78.38579803340316
2023-11-01,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,4509,0,0,0,0,0,0,0,0,0,November-2023-revised-130624-vmw208.csv,0.0,0.0,0.0,0.0,0.0,0.0,4509,0.0,0,0.0,0,0,0.0,0.0,0.0,2023,11,4,-0.5000000000000004,0.8660254037844384,4614.0,4704.0,4720.0,4220.0,4711.333333333333,4729.166666666667,101.19947298940575
2023-12-01,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,4672,0,0,0,0,0,0,0,0,0,December-2023-revised-130624-nbe280.csv,0.0,0.0,0.0,0.0,0.0,0.0,4672,0.0,0,0.0,0,0,0.0,0.0,0.0,2023,12,4,-2.4492935982947064e-16,1.0,4509.0,4816.0,4666.0,4848.0,4646.333333333333,4694.0,156.03311614312338
2024-01-01,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,4424,0,0,0,0,0,0,0,0,0,January-2024-revised-130624-ddff.csv,0.0,0.0,0.0,0.0,0.0,0.0,4424,0.0,0,0.0,0,0,0.0,0.0,0.0,2024,1,1,0.49999999999999994,0.8660254037844387,4672.0,4614.0,4855.0,4144.0,4598.333333333333,4695.0,82.62162751564152
2024-02-01,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,4191,0,0,0,0,0,0,0,0,0,February-2024-revised-130624-ef123ty.csv,0.0,0.0,0.0,0.0,0.0,0.0,4191,0.0,0,0.0,0,0,0.0,0.0,0.0,2024,2,1,0.8660254037844386,0.5000000000000001,4424.0,4509.0,4704.0,4134.0,4535.0,4623.166666666667,126.02777471652857
2024-03-01,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,4746,0,0,0,0,0,0,0,0,0,March-2024-revised-130624-abcdef123.csv,0.0,0.0,0.0,0.0,0.0,0.0,4746,0.0,0,0.0,0,0,0.0,0.0,0.0,2024,3,1,1.0,6.123233995736766e-17,4191.0,4672.0,4816.0,4629.0,4429.0,4537.666666666667,240.5389781303647
2024-04-01,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,4419,0,0,0,0,0,0,0,0,0,Monthly-AE-April-2024-revised.csv,0.0,0.0,0.0,0.0,0.0,0.0,4419,0.0,0,0.0,0,0,0.0,0.0,0.0,2024,4,2,0.8660254037844387,-0.4999999999999998,4746.0,4424.0,4614.0,4579.0,4453.666666666667,4526.0,278.6868015054415
2024-05-01,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,4668,0,0,0,0,0,0,0,0,0,Monthly-AE-May-2024.csv,0.0,0.0,0.0,0.0,0.0,0.0,4668,0.0,0,0.0,0,0,0.0,0.0,0.0,2024,5,2,0.49999999999999994,-0.8660254037844387,4419.0,4191.0,4509.0,4720.0,4452.0,4493.5,278.9677400704246
2024-06-01,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,4528,0,0,0,0,0,0,0,0,0,Monthly-AE-June-2024.csv,0.0,0.0,0.0,0.0,0.0,0.0,4528,0.0,0,0.0,0,0,0.0,0.0,0.0,2024,6,2,1.2246467991473532e-16,-1.0,4668.0,4746.0,4672.0,4666.0,4611.0,4520.0,170.7893439298834
2024-07-01,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,4629,0,0,0,0,0,0,0,0,0,Monthly-AE-July-2024-revised.csv,0.0,0.0,0.0,0.0,0.0,0.0,4629,0.0,0,0.0,0,0,0.0,0.0,0.0,2024,7,3,-0.4999999999999997,-0.8660254037844388,4528.0,4419.0,4424.0,4855.0,4538.333333333333,4496.0,124.82120546338803
2024-08-01,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,5170,0,0,0,0,0,0,0,0,0,Monthly-AE-August-2024.csv,0.0,0.0,0.0,0.0,0.0,0.0,5170,0.0,0,0.0,0,0,0.0,0.0,0.0,2024,8,3,-0.8660254037844384,-0.5000000000000004,4629.0,4668.0,4191.0,4704.0,4608.333333333333,4530.166666666667,72.25187425481336
2024-09-01,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,5599,0,0,0,0,0,0,0,0,0,Monthly-AE-September-2024.csv,0.0,0.0,0.0,0.0,0.0,0.0,5599,0.0,0,0.0,0,0,0.0,0.0,0.0,2024,9,3,-1.0,-1.8369701987210297e-16,5170.0,4528.0,4746.0,4816.0,4775.666666666667,4693.333333333333,345.2163572795085
2024-10-01,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,6208,0,0,0,0,0,0,0,0,0,Monthly-AE-October-2024-revised.csv,0.0,0.0,0.0,0.0,0.0,0.0,6208,0.0,0,0.0,0,0,0.0,0.0,0.0,2024,10,4,-0.8660254037844386,0.5000000000000001,5599.0,4629.0,4419.0,4614.0,5132.666666666667,4835.5,486.0764686068778
2024-11-01,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,5911,0,0,0,0,0,0,0,0,0,Monthly-AE-November-2024-revised.csv,0.0,0.0,0.0,0.0,0.0,0.0,5911,0.0,0,0.0,0,0,0.0,0.0,0.0,2024,11,4,-0.5000000000000004,0.8660254037844384,6208.0,5170.0,4668.0,4509.0,5659.0,5133.666666666667,521.5946702181682
2024-12-01,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,5496,0,0,0,0,0,0,0,0,0,Monthly-AE-December-2024.csv,0.0,0.0,0.0,0.0,0.0,0.0,5496,0.0,0,0.0,0,0,0.0,0.0,0.0,2024,12,4,-2.4492935982947064e-16,1.0,5911.0,5599.0,4528.0,4672.0,5906.0,5340.833333333333,304.53078662099114
2025-01-01,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,5162,0,0,0,0,0,0,0,0,0,Monthly-AE-January-2025.csv,0.0,0.0,0.0,0.0,0.0,0.0,5162,0.0,0,0.0,0,0,0.0,0.0,0.0,2025,1,1,0.49999999999999994,0.8660254037844387,5496.0,6208.0,4629.0,4424.0,5871.666666666667,5502.166666666667,357.6259684829012
2025-02-01,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,4995,0,0,0,0,0,0,0,0,0,Monthly-AE-February-2025-revised.csv,0.0,0.0,0.0,0.0,0.0,0.0,4995,0.0,0,0.0,0,0,0.0,0.0,0.0,2025,2,1,0.8660254037844386,0.5000000000000001,5162.0,5911.0,5170.0,4191.0,5523.0,5591.0,375.22926325114867
2025-03-01,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,5414,0,0,0,0,0,0,0,0,0,Monthly-AE-March-2025.csv,0.0,0.0,0.0,0.0,0.0,0.0,5414,0.0,0,0.0,0,0,0.0,0.0,0.0,2025,3,1,1.0,6.123233995736766e-17,4995.0,5496.0,5599.0,4746.0,5217.666666666667,5561.833333333333,255.09671368587485
2025-04-01,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,4951,0,0,0,0,0,0,0,0,0,April-2025-CSV-revised.csv,0.0,0.0,0.0,0.0,0.0,0.0,4951,0.0,0,0.0,0,0,0.0,0.0,0.0,2025,4,2,0.8660254037844387,-0.4999999999999998,5414.0,5162.0,6208.0,4419.0,5190.333333333333,5531.0,210.93205857179066
2025-05-01,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,5069,0,0,0,0,0,0,0,0,0,May-2025-CSV-revised.csv,0.0,0.0,0.0,0.0,0.0,0.0,5069,0.0,0,0.0,0,0,0.0,0.0,0.0,2025,5,2,0.49999999999999994,-0.8660254037844387,4951.0,4995.0,5911.0,4668.0,5120.0,5321.5,255.56016904048252
2025-06-01,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,4942,0,0,0,0,0,0,0,0,0,June-2025-CSV-revised.csv,0.0,0.0,0.0,0.0,0.0,0.0,4942,0.0,0,0.0,0,0,0.0,0.0,0.0,2025,6,2,1.2246467991473532e-16,-1.0,5069.0,5414.0,5496.0,4528.0,5144.666666666667,5181.166666666667,240.5957882701469
2025-07-01,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,5094,0,0,0,0,0,0,0,0,0,July-2025-CSV-revised.csv,0.0,0.0,0.0,0.0,0.0,0.0,5094,0.0,0,0.0,0,0,0.0,0.0,0.0,2025,7,3,-0.4999999999999997,-0.8660254037844388,4942.0,4951.0,5162.0,4629.0,4987.333333333333,5088.833333333333,70.86842268128594
2025-08-01,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,4916,0,0,0,0,0,0,0,0,0,August-2025-CSV-revised.csv,0.0,0.0,0.0,0.0,0.0,0.0,4916,0.0,0,0.0,0,0,0.0,0.0,0.0,2025,8,3,-0.8660254037844384,-0.5000000000000004,5094.0,5069.0,4995.0,5170.0,5035.0,5077.5,81.50460109711646
2025-09-01,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,4919,0,0,0,0,0,0,0,0,0,September-2025-CSV-revised.csv,0.0,0.0,0.0,0.0,0.0,0.0,4919,0.0,0,0.0,0,0,0.0,0.0,0.0,2025,9,3,-1.0,-1.8369701987210297e-16,4916.0,4942.0,5414.0,5599.0,4984.0,5064.333333333333,96.14572273377573
2025-10-01,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,4944,0,0,0,0,0,0,0,0,0,October-2025-CSV-hg6dl.csv,0.0,0.0,0.0,0.0,0.0,0.0,4944,0.0,0,0.0,0,0,0.0,0.0,0.0,2025,10,4,-0.8660254037844386,0.5000000000000001,4919.0,5094.0,4951.0,6208.0,4976.333333333333,4981.833333333333,101.9133618979052
2025-11-01,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,4747,0,0,0,0,0,0,0,0,0,November-2025-CSV-G9pr3.csv,0.0,0.0,0.0,0.0,0.0,0.0,4747,0.0,0,0.0,0,0,0.0,0.0,0.0,2025,11,4,-0.5000000000000004,0.8660254037844384,4944.0,4916.0,5069.0,5911.0,4926.333333333333,4980.666666666667,15.373136743468313
2025-12-01,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,4984,0,0,0,0,0,0,0,0,0,December-2025-CSV-K7F4Sp.csv,0.0,0.0,0.0,0.0,0.0,0.0,4984,0.0,0,0.0,0,0,0.0,0.0,0.0,2025,12,4,-2.4492935982947064e-16,1.0,4747.0,4919.0,4942.0,5496.0,4870.0,4927.0,107.2520396076459
2026-01-01,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,4990,0,0,0,0,0,0,0,0,0,January-2026-CSV-S6H81b.csv,0.0,0.0,0.0,0.0,0.0,0.0,4990,0.0,0,0.0,0,0,0.0,0.0,0.0,2026,1,1,0.49999999999999994,0.8660254037844387,4984.0,4944.0,5094.0,5162.0,4891.666666666667,4934.0,126.87132589097253
2026-02-01,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,4381,0,0,0,0,0,0,0,0,0,February-2026-CSV-Dl8t54.csv,0.0,0.0,0.0,0.0,0.0,0.0,4381,0.0,0,0.0,0,0,0.0,0.0,0.0,2026,2,1,0.8660254037844386,0.5000000000000001,4990.0,4747.0,4916.0,4995.0,4907.0,4916.666666666667,138.59653675326825
2021-04-01,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,3121,0,0,22,0,0,0,0,0,0,April-2021-revised-120522-ABC456.csv,0.0,0.0,432.0,0.0,0.0,6.0,3121,432.0,22,6.0,0,0,0.0070490227491188,0.0138888888888888,0.0,2021,4,2,0.8660254037844387,-0.4999999999999998,2699.0,1723.0,2882.0,1383.0,2085.0,2292.0,534.5764678696582
2021-05-01,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,3500,0,0,60,0,0,0,0,0,0,May-2021-revised-120522-DEF678.csv,0.0,0.0,413.0,0.0,0.0,9.0,3500,413.0,60,9.0,0,0,0.0171428571428571,0.0217917675544794,0.0,2021,5,2,0.49999999999999994,-0.8660254037844387,3121.0,1833.0,2425.0,1997.0,2551.0,2331.8333333333335,656.630794282449
2021-06-01,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,4095,0,0,227,0,0,0,0,0,0,June-2021-revised-120522-GHI999.csv,0.0,0.0,428.0,0.0,0.0,24.0,4095,428.0,227,24.0,0,0,0.0554334554334554,0.0560747663551401,0.0,2021,6,2,1.2246467991473532e-16,-1.0,3500.0,2699.0,2190.0,2293.0,3106.6666666666665,2511.0,400.692317537201
2021-07-01,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,3843,0,0,65,0,0,0,0,0,0,July-2021-revised-120522-CBA304.csv,0.0,0.0,355.0,0.0,0.0,6.0,3843,355.0,65,6.0,0,0,0.0169138693728857,0.0169014084507042,0.0,2021,7,3,-0.4999999999999997,-0.8660254037844388,4095.0,3121.0,1723.0,2799.0,3572.0,2828.5,490.9755594731777
2021-08-01,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,3542,0,0,107,0,0,0,0,0,0,August-2021-revised-120522-CCC324.csv,0.0,0.0,341.0,0.0,0.0,15.0,3542,341.0,107,15.0,0,0,0.0302089215132693,0.0439882697947214,0.0,2021,8,3,-0.8660254037844384,-0.5000000000000004,3843.0,3500.0,1833.0,3218.0,3812.6666666666665,3181.8333333333335,298.65755194425134
2021-09-01,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,4138,0,0,111,0,0,0,0,0,0,September-2021-revised-120522-TSU879.csv,0.0,0.0,444.0,0.0,0.0,29.0,4138,444.0,111,29.0,0,0,0.0268245529241179,0.0653153153153153,0.0,2021,9,3,-1.0,-1.8369701987210297e-16,3542.0,4095.0,2699.0,2843.0,3826.6666666666665,3466.6666666666665,276.8615779289954
2021-10-01,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,3775,0,0,147,0,0,0,0,0,0,October-2021-revised-120522-aaa111.csv,0.0,0.0,460.0,0.0,0.0,31.0,3775,460.0,147,31.0,0,0,0.0389403973509933,0.067391304347826,0.0,2021,10,4,-0.8660254037844386,0.5000000000000001,4138.0,3843.0,3121.0,2882.0,3841.0,3706.5,298.0050335145362
2021-11-01,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,3698,0,0,111,0,0,0,0,0,0,November-2021-revised-120522-CDE131.csv,0.0,0.0,366.0,0.0,0.0,19.0,3698,366.0,111,19.0,0,0,0.0300162249864791,0.0519125683060109,0.0,2021,11,4,-0.5000000000000004,0.8660254037844384,3775.0,3542.0,3500.0,2425.0,3818.3333333333335,3815.5,300.3536804058395
2021-12-01,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,3158,0,0,85,0,0,0,0,0,0,December-2021-revised-120522-abc323.csv,0.0,0.0,350.0,0.0,0.0,14.0,3158,350.0,85,14.0,0,0,0.0269157694743508,0.04,0.0,2021,12,4,-2.4492935982947064e-16,1.0,3698.0,4138.0,4095.0,2190.0,3870.3333333333335,3848.5,234.98155956017732
2022-01-01,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,3332,0,0,66,0,0,0,0,0,0,January-2022-revised-120522-bbb333.csv,0.0,0.0,255.0,0.0,0.0,8.0,3332,255.0,66,8.0,0,0,0.0198079231692677,0.0313725490196078,0.0,2022,1,1,0.49999999999999994,0.8660254037844387,3158.0,3775.0,3843.0,1723.0,3543.6666666666665,3692.3333333333335,336.20876450998884
2022-02-01,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,3197,0,0,86,0,0,0,0,0,0,February-2022-revised-120522-cag124.csv,0.0,0.0,171.0,0.0,0.0,8.0,3197,171.0,86,8.0,0,0,0.0269002189552705,0.0467836257309941,0.0,2022,2,1,0.8660254037844386,0.5000000000000001,3332.0,3698.0,3542.0,1833.0,3396.0,3607.1666666666665,275.6301870260219
2022-03-01,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,3305,0,0,141,0,0,0,0,0,0,March-2022-revised-120522-cab316.csv,0.0,0.0,765.0,0.0,0.0,17.0,3305,765.0,141,17.0,0,0,0.0426626323751891,0.0222222222222222,0.0,2022,3,1,1.0,6.123233995736766e-17,3197.0,3158.0,4138.0,2699.0,3229.0,3549.6666666666665,91.30717386930658
2022-04-01,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,3426,0,0,219,0,0,0,0,0,0,April-2022-revised-130624-F4scP.csv,0.0,0.0,252.0,0.0,0.0,28.0,3426,252.0,219,28.0,0,0,0.063922942206655,0.1111111111111111,0.0,2022,4,2,0.8660254037844387,-0.4999999999999998,3305.0,3332.0,3775.0,3121.0,3278.0,3410.8333333333335,71.43528539874242
2022-05-01,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,3782,0,0,178,0,0,0,0,0,0,May-2022-revised-110523-bbb222.csv,0.0,0.0,236.0,0.0,0.0,22.0,3782,236.0,178,22.0,0,0,0.047065044949762,0.0932203389830508,0.0,2022,5,2,0.49999999999999994,-0.8660254037844387,3426.0,3197.0,3698.0,3500.0,3309.3333333333335,3352.6666666666665,114.56148276507729
2022-06-01,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,3849,0,0,183,0,0,0,0,0,0,June-2022-revised-110523-ccc333.csv,0.0,0.0,178.0,0.0,0.0,10.0,3849,178.0,183,10.0,0,0,0.0475448168355417,0.0561797752808988,0.0,2022,6,2,1.2246467991473532e-16,-1.0,3782.0,3305.0,3158.0,4095.0,3504.3333333333335,3366.6666666666665,247.96034629217039
2022-07-01,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,3844,0,0,140,0,0,0,0,0,0,July-2022-revised-110523-ddd444.csv,0.0,0.0,140.0,0.0,0.0,11.0,3844,140.0,140,11.0,0,0,0.036420395421436,0.0785714285714285,0.0,2022,7,3,-0.4999999999999997,-0.8660254037844388,3849.0,3426.0,3332.0,3843.0,3685.6666666666665,3481.8333333333335,227.35948041226047
2022-09-01,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,3358,0,0,99,0,0,0,0,0,0,September-2022-revised-110523-fff666.csv,0.0,0.0,99.0,0.0,0.0,12.0,3358,99.0,99,12.0,0,0,0.0294818344252531,0.1212121212121212,0.0,2022,9,3,-1.0,-1.8369701987210297e-16,3844.0,3782.0,3197.0,3542.0,3825.0,3567.1666666666665,37.322915213039536
2022-10-01,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,3735,0,0,218,0,0,0,0,0,0,October-2022-revised-110523-ggg777.csv,0.0,0.0,218.0,0.0,0.0,8.0,3735,218.0,218,8.0,0,0,0.0583668005354752,0.036697247706422,0.0,2022,10,4,-0.8660254037844386,0.5000000000000001,3358.0,3849.0,3305.0,4138.0,3683.6666666666665,3594.0,282.04668644274665
2022-11-01,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,3724,0,0,196,0,0,0,0,0,0,November-2022-revised-110523-hhh888.csv,0.0,0.0,171.0,0.0,0.0,12.0,3724,171.0,196,12.0,0,0,0.0526315789473684,0.0701754385964912,0.0,2022,11,4,-0.5000000000000004,0.8660254037844384,3735.0,3844.0,3426.0,3775.0,3645.6666666666665,3665.6666666666665,255.01829999694735
2022-12-01,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,3731,0,0,571,0,0,0,0,0,0,December-2022-revised-110523-iii999.csv,0.0,0.0,278.0,0.0,0.0,46.0,3731,278.0,571,46.0,0,0,0.1530420798713481,0.1654676258992805,0.0,2022,12,4,-2.4492935982947064e-16,1.0,3724.0,3358.0,3782.0,3698.0,3605.6666666666665,3715.3333333333335,214.55613096188378
2023-01-01,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,3127,0,0,78,0,0,0,0,0,0,January-2023-revised-110523-jjj10a.csv,0.0,0.0,221.0,0.0,0.0,13.0,3127,221.0,78,13.0,0,0,0.024944035817077,0.0588235294117647,0.0,2023,1,1,0.49999999999999994,0.8660254037844387,3731.0,3735.0,3849.0,3158.0,3730.0,3706.8333333333335,5.56776436280454
2023-02-01,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,3052,0,0,67,0,0,0,0,0,0,February-2023-revised-110523-kkk11b.csv,0.0,0.0,211.0,0.0,0.0,14.0,3052,211.0,67,14.0,0,0,0.0219528178243774,0.0663507109004739,0.0,2023,2,1,0.8660254037844386,0.5000000000000001,3127.0,3724.0,3844.0,3332.0,3527.3333333333335,3586.5,346.71650282807866
2023-03-01,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,3367,0,0,144,0,0,0,0,0,0,March-2023-revised-110523-lll12c.csv,0.0,0.0,255.0,0.0,0.0,36.0,3367,255.0,144,36.0,0,0,0.0427680427680427,0.1411764705882353,0.0,2023,3,1,1.0,6.123233995736766e-17,3052.0,3731.0,3358.0,3197.0,3303.3333333333335,3454.5,372.26379535664375
2023-04-01,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,3093,0,0,65,0,0,0,0,0,0,April-2023-revised-130624-defv1.csv,0.0,0.0,328.0,0.0,0.0,0.0,3093,328.0,65,0.0,0,0,0.0210151956029744,0.0,0.0,2023,4,2,0.8660254037844387,-0.4999999999999998,3367.0,3127.0,3735.0,3305.0,3182.0,3456.0,164.5448267190429
