period,org_code,parent_org,org_name,aande_attendances_type_1,aande_attendances_type_2,aande_attendances_other_aande_department,attendances_over_4hrs_type_1,attendances_over_4hrs_type_2,attendances_over_4hrs_other_department,patients_who_have_waited_4_12_hs_from_dta_to_admission,patients_who_have_waited_12plus_hrs_from_dta_to_admission,emergency_admissions_via_aande___type_1,emergency_admissions_via_aande___type_2,emergency_admissions_via_aande___other_aande_department,other_emergency_admissions,source_file,aande_attendances_booked_appointments_type_1,aande_attendances_booked_appointments_type_2,aande_attendances_booked_appointments_other_department,attendances_over_4hrs_booked_appointments_type_1,attendances_over_4hrs_booked_appointments_type_2,attendances_over_4hrs_booked_appointments_other_department,total_attendances,total_booked_attendances,total_over_4hrs,total_booked_over_4hrs,total_dta_waits,total_emergency_admissions,over_4hr_rate,booked_over_4hr_rate,admission_rate
2024-09-01,RW4,NHS ENGLAND NORTH WEST ,MERSEY CARE NHS FOUNDATION TRUST,0,0,12055,0,0,222,0,0,0,0,0,55,Monthly-AE-September-2024.csv,0.0,0.0,0.0,0.0,0.0,0.0,12055,0.0,222,0.0,0,55,0.018415595188718374,0.0,0.004562422231439237
2024-10-01,RW4,NHS ENGLAND NORTH WEST ,MERSEY CARE NHS FOUNDATION TRUST,0,0,14327,0,0,411,0,0,0,0,0,55,Monthly-AE-October-2024-revised.csv,0.0,0.0,0.0,0.0,0.0,0.0,14327,0.0,411,0.0,0,55,0.028687094297480283,0.0,0.003838905562923152
2024-11-01,RW4,NHS ENGLAND NORTH WEST ,MERSEY CARE NHS FOUNDATION TRUST,0,0,13642,0,0,262,0,0,0,0,0,46,Monthly-AE-November-2024-revised.csv,0.0,0.0,0.0,0.0,0.0,0.0,13642,0.0,262,0.0,0,46,0.019205395103357278,0.0,0.0033719395982993697
2024-12-01,RW4,NHS ENGLAND NORTH WEST ,MERSEY CARE NHS FOUNDATION TRUST,0,0,13451,0,0,346,0,0,0,0,0,43,Monthly-AE-December-2024.csv,0.0,0.0,0.0,0.0,0.0,0.0,13451,0.0,346,0.0,0,43,0.02572299457289421,0.0,0.0031967883428741357
2025-01-01,RW4,NHS ENGLAND NORTH WEST ,MERSEY CARE NHS FOUNDATION TRUST,0,0,12806,0,0,162,0,0,0,0,0,55,Monthly-AE-January-2025.csv,0.0,0.0,0.0,0.0,0.0,0.0,12806,0.0,162,0.0,0,55,0.012650320162423864,0.0,0.004294861783538966
2025-02-01,RW4,NHS ENGLAND NORTH WEST ,MERSEY CARE NHS FOUNDATION TRUST,0,0,13023,0,0,273,0,0,0,0,0,42,Monthly-AE-February-2025-revised.csv,0.0,0.0,0.0,0.0,0.0,0.0,13023,0.0,273,0.0,0,42,0.020962911771481227,0.0,0.00322506334945865
2025-03-01,RW4,NHS ENGLAND NORTH WEST ,MERSEY CARE NHS FOUNDATION TRUST,0,0,14217,0,0,405,0,0,0,0,0,44,Monthly-AE-March-2025.csv,0.0,0.0,0.0,0.0,0.0,0.0,14217,0.0,405,0.0,0,44,0.02848702257860308,0.0,0.0030948864036013223
2025-04-01,RW4,NHS ENGLAND NORTH WEST ,MERSEY CARE NHS FOUNDATION TRUST,0,0,13070,0,0,194,0,0,0,0,0,58,April-2025-CSV-revised.csv,0.0,0.0,0.0,0.0,0.0,0.0,13070,0.0,194,0.0,0,58,0.014843152257077276,0.0,0.004437643458301454
2025-05-01,RW4,NHS ENGLAND NORTH WEST ,MERSEY CARE NHS FOUNDATION TRUST,0,0,13831,0,0,132,0,0,0,0,0,40,May-2025-CSV-revised.csv,0.0,0.0,0.0,0.0,0.0,0.0,13831,0.0,132,0.0,0,40,0.009543778468657364,0.0,0.0028920540814113224
2025-06-01,RW4,NHS ENGLAND NORTH WEST ,MERSEY CARE NHS FOUNDATION TRUST,0,0,13175,0,0,244,0,0,0,0,0,41,June-2025-CSV-revised.csv,0.0,0.0,0.0,0.0,0.0,0.0,13175,0.0,244,0.0,0,41,0.018519924098671727,0.0,0.003111954459203036
2025-07-01,RW4,NHS ENGLAND NORTH WEST ,MERSEY CARE NHS FOUNDATION TRUST,0,0,13566,0,0,192,0,0,0,0,0,51,July-2025-CSV-revised.csv,0.0,0.0,0.0,0.0,0.0,0.0,13566,0.0,192,0.0,0,51,0.014153029632905795,0.0,0.0037593984962406013
2025-08-01,RW4,NHS ENGLAND NORTH WEST ,MERSEY CARE NHS FOUNDATION TRUST,0,0,12199,0,0,174,0,0,0,0,0,43,August-2025-CSV-revised.csv,0.0,0.0,0.0,0.0,0.0,0.0,12199,0.0,174,0.0,0,43,0.014263464218378555,0.0,0.003524879088449873
2025-09-01,RW4,NHS ENGLAND NORTH WEST ,MERSEY CARE NHS FOUNDATION TRUST,0,0,13214,0,0,235,0,0,0,0,0,47,September-2025-CSV-revised.csv,0.0,0.0,0.0,0.0,0.0,0.0,13214,0.0,235,0.0,0,47,0.017784168306341757,0.0,0.003556833661268352
2025-10-01,RW4,NHS ENGLAND NORTH WEST ,MERSEY CARE NHS FOUNDATION TRUST,0,0,14676,0,0,489,0,0,0,0,0,37,October-2025-CSV-hg6dl.csv,0.0,0.0,0.0,0.0,0.0,0.0,14676,0.0,489,0.0,0,37,0.03331970564186427,0.0,0.002521122921777051
2025-11-01,RW4,NHS ENGLAND NORTH WEST ,MERSEY CARE NHS FOUNDATION TRUST,0,0,14116,0,0,574,0,0,0,0,0,29,November-2025-CSV-G9pr3.csv,0.0,0.0,0.0,0.0,0.0,0.0,14116,0.0,574,0.0,0,29,0.04066307735902522,0.0,0.0020544063474071976
2025-12-01,RW4,NHS ENGLAND NORTH WEST ,MERSEY CARE NHS FOUNDATION TRUST,0,0,13436,0,0,422,0,0,0,0,0,48,December-2025-CSV-K7F4Sp.csv,0.0,0.0,0.0,0.0,0.0,0.0,13436,0.0,422,0.0,0,48,0.031408157189639775,0.0,0.003572491813039595
2026-01-01,RW4,NHS ENGLAND NORTH WEST ,MERSEY CARE NHS FOUNDATION TRUST,0,0,13161,0,0,314,0,0,0,0,0,42,January-2026-CSV-S6H81b.csv,0.0,0.0,0.0,0.0,0.0,0.0,13161,0.0,314,0.0,0,42,0.023858369424815742,0.0,0.0031912468657396852
2026-02-01,RW4,NHS ENGLAND NORTH WEST ,MERSEY CARE NHS FOUNDATION TRUST,0,0,12255,0,0,383,0,0,0,0,0,34,February-2026-CSV-Dl8t54.csv,0.0,0.0,0.0,0.0,0.0,0.0,12255,0.0,383,0.0,0,34,0.03125254997960016,0.0,0.00277437780497756
2020-04-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,14723,0,766,1286,0,3,75,1,5341,0,77,750,April-2020-revised-260421-abc123.csv,0.0,0.0,0.0,0.0,0.0,0.0,15489,0.0,1289,0.0,76,6168,0.08322034992575376,0.0,0.3982180902576022
2020-05-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,20558,0,1269,988,0,6,75,0,6560,0,132,1001,May-2020-revised-260421-de345.csv,0.0,0.0,0.0,0.0,0.0,0.0,21827,0.0,994,0.0,75,7693,0.04553992761258991,0.0,0.3524533834241994
2020-06-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,22577,0,1558,1142,0,11,82,0,7758,0,239,1327,June-2020-revised-260421-df453.csv,0.0,0.0,0.0,0.0,0.0,0.0,24135,0.0,1153,0.0,82,9324,0.04777294385746841,0.0,0.3863269111249223
2020-07-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,24887,0,2071,1575,0,7,175,0,8561,0,381,1423,July-2020-revised-270421-cd305.csv,0.0,0.0,0.0,0.0,0.0,0.0,26958,0.0,1582,0.0,175,10365,0.05868387862601083,0.0,0.384486979746272
2020-08-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,25822,0,2268,2460,0,37,204,1,8707,0,421,1371,August-2020-revised-270421-gh920.csv,0.0,0.0,0.0,0.0,0.0,0.0,28090,0.0,2497,0.0,205,10499,0.08889284442862229,0.0,0.3737629049483802
2020-09-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,26066,0,2168,3187,0,64,721,0,8652,0,421,1369,September-2020-revised-270421-jh930.csv,0.0,0.0,0.0,0.0,0.0,0.0,28234,0.0,3251,0.0,721,10442,0.11514486080612028,0.0,0.36983778423177727
2020-10-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,24506,0,2210,4009,0,102,789,0,8823,0,430,1375,October-2020-revised-270421-dr302.csv,0.0,0.0,0.0,0.0,0.0,0.0,26716,0.0,4111,0.0,789,10628,0.15387782602185957,0.0,0.3978140440185656
2020-11-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,22938,0,2124,2874,0,62,935,1,8438,0,378,1381,November-2020-revised-270421-fr452.csv,0.0,0.0,0.0,0.0,0.0,0.0,25062,0.0,2936,0.0,936,10197,0.11714946931609609,0.0,0.4068709600191525
2020-12-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,21916,0,1504,5338,0,47,1433,3,8459,0,310,1244,December-2020-revised-270421-fd675.csv,0.0,0.0,0.0,0.0,0.0,0.0,23420,0.0,5385,0.0,1436,10013,0.22993168232280103,0.0,0.42754056362083687
2021-01-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,19246,0,1298,3232,0,20,672,0,8096,0,286,1161,January-2021-revised-280421-er231.csv,0.0,0.0,0.0,0.0,0.0,0.0,20544,0.0,3252,0.0,672,9543,0.1582943925233645,0.0,0.46451518691588783
2021-02-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,19138,0,1504,1907,0,26,272,0,7269,0,325,1180,February-2021-revised-280421-df123.csv,0.0,0.0,0.0,0.0,0.0,0.0,20642,0.0,1933,0.0,272,8774,0.0936440267415948,0.0,0.4250557116558473
2021-03-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,24427,0,2286,2170,0,43,256,0,8529,0,427,1408,March-2021-revised-280421-ce435.csv,345.0,0.0,68.0,11.0,0.0,1.0,26713,413.0,2213,12.0,256,10364,0.08284355931568899,0.029055690072639227,0.38797589188784487
2021-04-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,26490,0,2366,2883,0,60,333,0,8910,0,426,1285,April-2021-revised-120522-ABC456.csv,1431.0,0.0,241.0,53.0,0.0,4.0,28856,1672.0,2943,57.0,333,10621,0.10198918769060161,0.03409090909090909,0.3680690324369282
2021-05-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,29247,0,2509,3218,0,50,362,1,9507,0,418,1444,May-2021-revised-120522-DEF678.csv,1427.0,0.0,194.0,80.0,0.0,2.0,31756,1621.0,3268,82.0,363,11369,0.10290968635848344,0.05058605798889575,0.3580110845194609
2021-06-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,30446,0,2583,4274,0,80,518,0,9395,0,411,1465,June-2021-revised-120522-GHI999.csv,1081.0,0.0,155.0,89.0,0.0,3.0,33029,1236.0,4354,92.0,518,11271,0.13182354900239185,0.0744336569579288,0.34124557207302675
2021-07-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,30092,0,2472,5279,0,79,663,0,9415,0,378,1379,July-2021-revised-120522-CBA304.csv,925.0,0.0,103.0,65.0,0.0,5.0,32564,1028.0,5358,70.0,663,11172,0.1645375261024444,0.06809338521400778,0.34307824591573516
2021-08-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,28864,0,2507,5839,0,125,1010,0,8713,0,354,1300,August-2021-revised-120522-CCC324.csv,807.0,0.0,61.0,65.0,0.0,3.0,31371,868.0,5964,68.0,1010,10367,0.1901118867744095,0.07834101382488479,0.33046444168180805
2021-09-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,30254,0,2512,7859,0,122,1209,0,8912,0,355,1311,September-2021-revised-120522-TSU879.csv,736.0,0.0,78.0,77.0,0.0,2.0,32766,814.0,7981,79.0,1209,10578,0.24357565769395104,0.09705159705159705,0.3228346456692913
2021-10-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,30240,0,2406,7402,0,81,1475,1,8864,0,292,1286,October-2021-revised-120522-aaa111.csv,862.0,0.0,96.0,100.0,0.0,4.0,32646,958.0,7483,104.0,1476,10442,0.22921644305581082,0.10855949895615867,0.3198554187343013
2021-11-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,28591,0,2201,7862,0,112,1922,1,8535,0,270,1331,November-2021-revised-120522-CDE131.csv,828.0,0.0,94.0,113.0,0.0,1.0,30792,922.0,7974,114.0,1923,10136,0.25896336710833984,0.12364425162689804,0.32917640945700183
2021-12-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,26348,0,2096,7310,0,99,1504,1,8305,0,282,1149,December-2021-revised-120522-abc323.csv,806.0,0.0,100.0,127.0,0.0,6.0,28444,906.0,7409,133.0,1505,9736,0.2604767261988469,0.1467991169977925,0.3422865982280973
2022-01-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,26544,0,1966,7189,0,105,1713,2,8550,0,258,1213,January-2022-revised-120522-bbb333.csv,1012.0,0.0,104.0,113.0,0.0,8.0,28510,1116.0,7294,121.0,1715,10021,0.2558400561206594,0.10842293906810035,0.35149070501578394
2022-02-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,26063,0,1856,7921,0,100,1696,8,8078,0,220,1151,February-2022-revised-120522-cag124.csv,846.0,0.0,84.0,126.0,0.0,6.0,27919,930.0,8021,132.0,1704,9449,0.28729539023603995,0.14193548387096774,0.33844335398832337
2022-03-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,30647,0,2234,10444,0,270,2274,9,8577,0,209,1338,March-2022-revised-120522-cab316.csv,905.0,0.0,85.0,174.0,0.0,10.0,32881,990.0,10714,184.0,2283,10124,0.3258416714820109,0.18585858585858586,0.3078981782792494
2022-04-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,28167,0,1937,9861,0,231,2636,17,8196,0,193,1196,April-2022-revised-130624-F4scP.csv,1057.0,0.0,157.0,249.0,0.0,11.0,30104,1214.0,10092,260.0,2653,9585,0.33523784214722296,0.214168039538715,0.31839622641509435
2022-05-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,31124,0,2259,10336,0,198,2323,23,8840,0,207,1325,May-2022-revised-110523-bbb222.csv,821.0,0.0,120.0,243.0,0.0,5.0,33383,941.0,10534,248.0,2346,10372,0.31554983075217924,0.2635494155154091,0.31069706137854597
2022-06-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,29772,0,2348,9970,0,286,2210,14,8426,0,239,1214,June-2022-revised-110523-ccc333.csv,697.0,0.0,86.0,213.0,0.0,17.0,32120,783.0,10256,230.0,2224,9879,0.31930261519302616,0.2937420178799489,0.3075653798256538
2022-07-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,29819,0,1990,10489,0,298,2299,10,8410,0,241,1198,July-2022-revised-110523-ddd444.csv,772.0,0.0,92.0,204.0,0.0,18.0,31809,864.0,10787,222.0,2309,9849,0.339117859725235,0.2569444444444444,0.3096293501839102
2022-08-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,27624,0,1867,10010,0,303,2289,4,8251,0,255,1130,August-2022-revised-110523-eee555.csv,771.0,0.0,108.0,202.0,0.0,22.0,29491,879.0,10313,224.0,2293,9636,0.3496999084466447,0.25483503981797495,0.3267437523312197
2022-09-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,27686,0,2224,10515,0,230,2488,5,7898,0,251,1047,September-2022-revised-110523-fff666.csv,810.0,0.0,90.0,236.0,0.0,10.0,29910,900.0,10745,246.0,2493,9196,0.35924439986626544,0.2733333333333333,0.30745570043463727
2022-10-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,29994,0,1955,11866,0,253,2967,8,8051,0,243,1070,October-2022-revised-110523-ggg777.csv,747.0,0.0,103.0,249.0,0.0,17.0,31949,850.0,12119,266.0,2975,9364,0.3793232965038029,0.3129411764705882,0.2930921155591724
2022-11-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,29698,0,2256,12001,0,341,2701,15,8208,0,262,1134,November-2022-revised-110523-hhh888.csv,769.0,0.0,133.0,280.0,0.0,18.0,31954,902.0,12342,298.0,2716,9604,0.3862427239156287,0.3303769401330377,0.3005570507604682
2022-12-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,30801,0,2491,14009,0,435,3329,16,8305,0,280,1133,December-2022-revised-110523-iii999.csv,595.0,0.0,73.0,224.0,0.0,14.0,33292,668.0,14444,238.0,3345,9718,0.43385798390003605,0.3562874251497006,0.2919019584284513
2023-01-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,26260,0,1760,9946,0,118,3205,35,8344,0,219,1232,January-2023-revised-110523-jjj10a.csv,767.0,0.0,115.0,224.0,0.0,9.0,28020,882.0,10064,233.0,3240,9795,0.35917201998572446,0.264172335600907,0.3495717344753747
2023-02-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,26153,0,1806,9920,0,81,2687,15,7220,0,204,1102,February-2023-revised-110523-kkk11b.csv,683.0,0.0,92.0,209.0,0.0,9.0,27959,775.0,10001,218.0,2702,8526,0.3577023498694517,0.2812903225806452,0.3049465288458099
2023-03-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,30291,0,2060,11847,0,100,2848,27,8187,0,199,1241,March-2023-revised-110523-lll12c.csv,834.0,0.0,109.0,281.0,0.0,3.0,32351,943.0,11947,284.0,2875,9627,0.3692930666749096,0.30116648992576883,0.2975796729621959
2023-04-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,27608,0,1997,9228,0,60,2201,17,7721,0,190,1097,April-2023-revised-130624-defv1.csv,750.0,0.0,94.0,214.0,0.0,8.0,29605,844.0,9288,222.0,2218,9008,0.31373078871812193,0.26303317535545023,0.3042729268704611
2023-05-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,30787,0,1964,10192,0,69,2259,9,8713,0,236,1265,May-2023-revised-130624-aaabbdd.csv,763.0,0.0,114.0,244.0,0.0,2.0,32751,877.0,10261,246.0,2268,10214,0.31330341058288297,0.2805017103762828,0.3118683398980184
2023-06-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,30845,0,1899,10509,0,95,2433,7,8352,0,251,1308,June-2023-revised-130624-ndcvf47.csv,821.0,0.0,115.0,241.0,0.0,9.0,32744,936.0,10604,250.0,2440,9911,0.32384559003176155,0.2670940170940171,0.3026814072807232
2023-07-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,30584,0,1608,9202,0,79,2644,11,8324,0,260,1288,July-2023-revised-130624-ign340.csv,898.0,0.0,108.0,196.0,0.0,6.0,32192,1006.0,9281,202.0,2655,9872,0.2883014413518887,0.20079522862823063,0.3066600397614314
2023-08-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,30123,0,1347,10221,0,65,2416,6,8400,0,217,1338,August-2023-revised-130624-ndx091.csv,814.0,0.0,111.0,236.0,0.0,8.0,31470,925.0,10286,244.0,2422,9955,0.32685096917699397,0.2637837837837838,0.3163330155703845
2023-09-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,30336,0,1704,10546,0,63,2707,8,8322,0,201,1258,September-2023-revised-130624-odh304.csv,863.0,0.0,92.0,235.0,0.0,6.0,32040,955.0,10609,241.0,2715,9781,0.33111735330836456,0.2523560209424084,0.30527465667915105
2023-10-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,31211,0,1658,11094,0,52,3313,41,8689,0,135,1334,October-2023-revised-130624-nbe280.csv,733.0,0.0,52.0,194.0,0.0,0.0,32869,785.0,11146,194.0,3354,10158,0.3391037147464176,0.24713375796178344,0.3090449968055006
2023-11-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,31102,0,1509,11094,0,53,3077,14,8287,0,135,1281,November-2023-revised-130624-vmw208.csv,607.0,0.0,15.0,146.0,0.0,0.0,32611,622.0,11147,146.0,3091,9703,0.34181717825273683,0.2347266881028939,0.2975376406733924
2023-12-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,31291,0,1685,11451,0,94,3247,12,8712,0,144,1198,December-2023-revised-130624-nbe280.csv,523.0,0.0,18.0,123.0,0.0,1.0,32976,541.0,11545,124.0,3259,10054,0.3501031052886948,0.22920517560073936,0.30488840368753034
2024-01-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,31336,0,1844,10747,0,144,3319,66,8879,0,185,1210,January-2024-revised-130624-ddff.csv,544.0,0.0,14.0,129.0,0.0,1.0,33180,558.0,10891,130.0,3385,10274,0.32823990355635924,0.23297491039426524,0.3096443640747438
2024-02-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,28969,0,3015,10197,0,65,2671,38,8240,0,150,1261,February-2024-revised-130624-ef123ty.csv,498.0,0.0,104.0,143.0,0.0,1.0,31984,602.0,10262,144.0,2709,9651,0.320847923961981,0.23920265780730898,0.30174462231115556
2024-03-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,31165,0,5972,9804,0,285,2886,7,9313,0,183,1269,March-2024-revised-130624-abcdef123.csv,590.0,0.0,145.0,147.0,0.0,3.0,37137,735.0,10089,150.0,2893,10765,0.27166976330882947,0.20408163265306123,0.28987263376147776
2024-04-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,28759,0,5982,7935,0,157,2656,5,8966,0,231,1276,Monthly-AE-April-2024-revised.csv,589.0,0.0,138.0,98.0,0.0,1.0,34741,727.0,8092,99.0,2661,10473,0.23292363489824702,0.1361760660247593,0.30145937077228635
2024-05-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,31119,0,6039,8919,0,159,2929,11,9443,0,249,1307,Monthly-AE-May-2024.csv,540.0,0.0,159.0,94.0,0.0,1.0,37158,699.0,9078,95.0,2940,10999,0.2443080897787825,0.13590844062947066,0.2960062436083751
2024-06-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,29579,0,6128,9148,0,156,3321,41,8811,0,209,1175,Monthly-AE-June-2024.csv,392.0,0.0,103.0,84.0,0.0,0.0,35707,495.0,9304,84.0,3362,10195,0.2605651552916795,0.1696969696969697,0.2855182457221273
2024-07-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,30718,0,5851,9770,0,237,3026,36,8977,0,244,1305,Monthly-AE-July-2024-revised.csv,15.0,0.0,3.0,9.0,0.0,0.0,36569,18.0,10007,9.0,3062,10526,0.2736470781262818,0.5,0.2878394268369384
2024-08-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,28003,0,5633,8638,0,110,2818,12,8820,0,217,1156,Monthly-AE-August-2024.csv,7.0,0.0,0.0,1.0,0.0,0.0,33636,7.0,8748,1.0,2830,10193,0.2600784873349982,0.14285714285714285,0.3030384112260673
2024-09-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,29860,0,5542,9787,0,208,3285,87,8684,0,224,1203,Monthly-AE-September-2024.csv,5.0,0.0,1.0,2.0,0.0,0.0,35402,6.0,9995,2.0,3372,10111,0.2823286819953675,0.3333333333333333,0.2856053330320321
2024-10-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,31183,0,5670,10649,0,274,3190,40,9034,0,228,1274,Monthly-AE-October-2024-revised.csv,4.0,0.0,1.0,3.0,0.0,0.0,36853,5.0,10923,3.0,3230,10536,0.2963937806962798,0.6,0.28589260033104497
2024-11-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,30826,0,5416,10484,0,360,2760,66,8908,0,202,1270,Monthly-AE-November-2024-revised.csv,4.0,0.0,2.0,0.0,0.0,1.0,36242,6.0,10844,1.0,2826,10380,0.2992108603277965,0.16666666666666666,0.28640803487666244
2024-12-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,31192,0,5305,12755,0,283,3044,256,8935,0,195,1343,Monthly-AE-December-2024.csv,28.0,0.0,9.0,6.0,0.0,2.0,36497,37.0,13038,8.0,3300,10473,0.3572348412198263,0.21621621621621623,0.28695509219935883
2025-01-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,28930,0,3880,11052,0,246,3247,451,8794,0,198,1398,Monthly-AE-January-2025.csv,46.0,0.0,25.0,18.0,0.0,1.0,32810,71.0,11298,19.0,3698,10390,0.3443462359036879,0.2676056338028169,0.31667174641877477
2025-02-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,26897,0,3559,9735,0,229,2597,275,7902,0,174,1290,Monthly-AE-February-2025-revised.csv,23.0,0.0,7.0,4.0,0.0,0.0,30456,30.0,9964,4.0,2872,9366,0.3271604938271605,0.13333333333333333,0.3075256107171001
